timestep,episode,reward,epsilon,decision,elapsed_time
112,112,0.9433333333333334,0.5704072587541458,request_rescan,0.011537
113,113,0.9433333333333334,0.567555222460375,request_rescan,0.011634
114,114,0.9433333333333334,0.5647174463480732,request_rescan,0.011729
115,115,0.9433333333333334,0.5618938591163328,discard,0.011823
116,116,0.9433333333333334,0.5590843898207511,discard,0.011922
117,117,0.6633333333333333,0.5562889678716474,log_and_continue,0.012054
118,118,0.76,0.5535075230322891,request_rescan,0.01216
119,119,0.9433333333333334,0.5507399854171277,request_rescan,0.012263
120,120,0.9433333333333334,0.547986285490042,request_rescan,0.012362
121,121,0.9433333333333334,0.5452463540625918,request_rescan,0.012478
122,122,0.76,0.5425201222922789,discard,0.012577
123,123,0.9433333333333334,0.5398075216808175,request_rescan,0.012671
124,124,0.9433333333333334,0.5371084840724134,discard,0.012789
125,125,0.9433333333333334,0.5344229416520513,discard,0.012888
126,126,0.9433333333333334,0.531750826943791,request_rescan,0.012986
127,127,0.9433333333333334,0.5290920728090721,discard,0.013084
128,128,0.9433333333333334,0.5264466124450268,request_rescan,0.01318
129,129,0.9433333333333334,0.5238143793828016,discard,0.013275
130,130,0.9433333333333334,0.5211953074858876,discard,0.013372
131,131,0.9433333333333334,0.5185893309484582,request_rescan,0.01347
132,132,0.76,0.5159963842937159,request_rescan,0.013569
133,133,0.9433333333333334,0.5134164023722473,discard,0.013663
134,134,0.76,0.510849320360386,log_and_continue,0.013758
135,135,0.9433333333333334,0.5082950737585841,discard,0.013861
136,136,0.9433333333333334,0.5057535983897912,request_rescan,0.013959
137,137,0.6633333333333333,0.5032248303978422,log_and_continue,0.014057
138,138,0.9433333333333334,0.500708706245853,discard,0.014154
139,139,0.9433333333333334,0.4982051627146237,discard,0.014269
140,140,0.9433333333333334,0.49571413690105054,request_rescan,0.01437
141,141,0.9433333333333334,0.4932355662165453,request_rescan,0.014473
142,142,0.9433333333333334,0.4907693883854626,request_rescan,0.01457
143,143,0.9433333333333334,0.4883155414435353,request_rescan,0.014666
144,144,0.76,0.4858739637363176,log_and_continue,0.014761
145,145,0.6633333333333333,0.483444593917636,log_and_continue,0.014868
146,146,0.9433333333333334,0.4810273709480478,discard,0.014967
147,147,0.76,0.47862223409330756,log_and_continue,0.015065
148,148,0.9433333333333334,0.47622912292284103,request_rescan,0.015166
149,149,0.6633333333333333,0.4738479773082268,log_and_continue,0.015264
150,150,0.9433333333333334,0.47147873742168567,request_rescan,0.015358
151,151,0.9433333333333334,0.46912134373457726,discard,0.015462
152,152,0.76,0.46677573701590436,log_and_continue,0.015563
153,153,0.76,0.46444185833082485,log_and_continue,0.015666
154,154,0.9433333333333334,0.46211964903917074,request_rescan,0.015766
155,155,0.9433333333333334,0.4598090507939749,request_rescan,0.015871
156,156,0.9433333333333334,0.457510005540005,discard,0.015981
157,157,0.9433333333333334,0.45522245551230495,request_rescan,0.016085
158,158,0.9433333333333334,0.4529463432347434,request_rescan,0.016187
159,159,0.9433333333333334,0.4506816115185697,discard,0.01629
160,160,0.9433333333333334,0.4484282034609769,request_rescan,0.01639
161,161,0.9433333333333334,0.446186062443672,request_rescan,0.016491
162,162,0.9433333333333334,0.4439551321314536,discard,0.016594
163,163,0.9433333333333334,0.4417353564707963,request_rescan,0.016694
164,164,0.9433333333333334,0.43952667968844233,discard,0.016794
165,165,0.9433333333333334,0.43732904629000013,discard,0.016889
166,166,0.9433333333333334,0.4351424010585501,request_rescan,0.016992
167,167,0.76,0.43296668905325736,discard,0.017092
168,168,0.9433333333333334,0.43080185560799106,discard,0.017196
169,169,0.9433333333333334,0.4286478463299511,request_rescan,0.017294
170,170,0.9433333333333334,0.42650460709830135,discard,0.017394
171,171,0.9433333333333334,0.42437208406280985,discard,0.017495
172,172,0.9433333333333334,0.4222502236424958,discard,0.0176
173,173,0.9433333333333334,0.42013897252428334,request_rescan,0.017702
174,174,0.9433333333333334,0.4180382776616619,discard,0.017797
175,175,0.9433333333333334,0.4159480862733536,request_rescan,0.017897
176,176,0.9433333333333334,0.41386834584198684,request_rescan,0.017994
177,177,0.9433333333333334,0.4117990041127769,request_rescan,0.018093
178,178,0.76,0.40974000909221303,discard,0.018194
179,179,0.9433333333333334,0.40769130904675194,discard,0.018292
180,180,0.6633333333333333,0.40565285250151817,log_and_continue,0.018393
181,181,0.9433333333333334,0.4036245882390106,request_rescan,0.018496
182,182,0.6633333333333333,0.4016064652978155,log_and_continue,0.018596
183,183,0.76,0.3995984329713264,log_and_continue,0.018697
184,184,0.6633333333333333,0.3976004408064698,log_and_continue,0.018791
185,185,0.9433333333333334,0.39561243860243744,discard,0.018899
186,186,0.9433333333333334,0.3936343764094253,request_rescan,0.019022
187,187,0.9433333333333334,0.39166620452737816,discard,0.019127
188,188,0.76,0.3897078735047413,discard,0.019225
189,189,0.9433333333333334,0.3877593341372176,discard,0.019325
190,190,0.9433333333333334,0.3858205374665315,discard,0.01942
191,191,0.9433333333333334,0.38389143477919885,discard,0.019522
192,192,0.9433333333333334,0.3819719776053028,discard,0.019628
193,193,0.9433333333333334,0.3800621177172763,request_rescan,0.019726
194,194,0.9433333333333334,0.37816180712868996,discard,0.019824
195,195,0.9433333333333334,0.37627099809304654,discard,0.019921
196,196,0.9433333333333334,0.3743896431025813,discard,0.020016
197,197,0.9433333333333334,0.37251769488706843,request_rescan,0.020111
198,198,0.76,0.3706551064126331,discard,0.020209
199,199,0.76,0.36880183088056995,log_and_continue,0.020306
200,200,0.9433333333333334,0.3669578217261671,discard,0.020404
201,201,0.9433333333333334,0.36512303261753626,request_rescan,0.020538
202,202,0.9433333333333334,0.3632974174544486,discard,0.020636
203,203,0.9433333333333334,0.3614809303671764,discard,0.02073
204,204,0.9433333333333334,0.3596735257153405,discard,0.02082
205,205,0.76,0.3578751580867638,request_rescan,0.020918
206,206,0.9433333333333334,0.35608578229633,request_rescan,0.02102
207,207,0.6633333333333333,0.3543053533848483,log_and_continue,0.021115
208,208,0.9433333333333334,0.35253382661792404,discard,0.02121
209,209,0.9433333333333334,0.3507711574848344,request_rescan,0.021308
210,210,0.9433333333333334,0.34901730169741024,request_rescan,0.021406
211,211,0.9433333333333334,0.3472722151889232,discard,0.021506
212,212,0.9433333333333334,0.3455358541129786,request_rescan,0.021604
213,213,0.9433333333333334,0.3438081748424137,discard,0.021707
214,214,0.76,0.3420891339682016,log_and_continue,0.021808
215,215,0.9433333333333334,0.3403786882983606,discard,0.021907
216,216,0.9433333333333334,0.3386767948568688,discard,0.022002
217,217,0.76,0.33698341088258443,request_rescan,0.0221
218,218,0.9433333333333334,0.3352984938281715,request_rescan,0.022199
219,219,0.9433333333333334,0.33362200135903064,discard,0.022299
220,220,0.6633333333333333,0.33195389135223546,log_and_continue,0.0224
221,221,0.9433333333333334,0.3302941218954743,discard,0.022499
222,222,0.76,0.32864265128599696,log_and_continue,0.022595
223,223,0.9433333333333334,0.326999438029567,discard,0.022692
224,224,0.9433333333333334,0.3253644408394192,discard,0.022788
225,225,0.9433333333333334,0.3237376186352221,discard,0.022886
226,226,0.76,0.322118930542046,discard,0.022985
227,227,0.9433333333333334,0.32050833588933575,discard,0.023087
228,228,0.9433333333333334,0.31890579420988907,request_rescan,0.023182
229,229,0.9433333333333334,0.3173112652388396,request_rescan,0.023279
230,230,0.9433333333333334,0.3157247089126454,discard,0.023392
231,231,0.76,0.3141460853680822,log_and_continue,0.023521
232,232,0.9433333333333334,0.3125753549412418,request_rescan,0.02364
233,233,0.9433333333333334,0.31101247816653554,discard,0.023738
234,234,0.76,0.30945741577570285,log_and_continue,0.023836
235,235,0.9433333333333334,0.3079101286968243,request_rescan,0.02394
236,236,0.9433333333333334,0.3063705780533402,request_rescan,0.024038
237,237,0.9433333333333334,0.30483872516307353,discard,0.024136
238,238,0.9433333333333334,0.3033145315372582,request_rescan,0.024232
239,239,0.9433333333333334,0.3017979588795719,request_rescan,0.024327
240,240,0.9433333333333334,0.30028896908517405,discard,0.02446
241,241,0.9433333333333334,0.2987875242397482,discard,0.024557
242,242,0.9433333333333334,0.29729358661854943,request_rescan,0.024656
243,243,0.9433333333333334,0.29580711868545667,request_rescan,0.02476
244,244,0.9433333333333334,0.2943280830920294,discard,0.024861
245,245,0.9433333333333334,0.29285644267656924,discard,0.024959
246,246,0.9433333333333334,0.2913921604631864,discard,0.025054
247,247,0.9433333333333334,0.28993519966087045,request_rescan,0.025149
248,248,0.9433333333333334,0.2884855236625661,request_rescan,0.025243
249,249,0.9433333333333334,0.28704309604425327,discard,0.02534
250,250,0.76,0.285607880564032,log_and_continue,0.025436
251,251,0.9433333333333334,0.28417984116121187,request_rescan,0.025539
252,252,0.9433333333333334,0.2827589419554058,discard,0.025638
253,253,0.9433333333333334,0.28134514724562876,request_rescan,0.025736
254,254,0.76,0.2799384215094006,discard,0.025831
255,255,0.9433333333333334,0.27853872940185365,request_rescan,0.025927
256,256,0.9433333333333334,0.27714603575484437,request_rescan,0.026024
257,257,0.9433333333333334,0.2757603055760701,request_rescan,0.026119
258,258,0.9433333333333334,0.2743815040481898,request_rescan,0.026212
259,259,0.9433333333333334,0.2730095965279488,discard,0.026308
260,260,0.9433333333333334,0.27164454854530906,discard,0.026409
261,261,0.9433333333333334,0.2702863258025825,discard,0.026507
262,262,0.9433333333333334,0.2689348941735696,discard,0.026605
263,263,0.9433333333333334,0.26759021970270175,discard,0.0267
264,264,0.9433333333333334,0.2662522686041882,discard,0.026793
265,265,0.9433333333333334,0.2649210072611673,discard,0.026889
266,266,0.9433333333333334,0.26359640222486147,discard,0.026988
267,267,0.76,0.26227842021373715,discard,0.027086
268,268,0.9433333333333334,0.2609670281126685,request_rescan,0.02718
269,269,0.9433333333333334,0.25966219297210513,request_rescan,0.027274
270,270,0.9433333333333334,0.2583638820072446,discard,0.027373
271,271,0.9433333333333334,0.2570720625972084,request_rescan,0.027474
272,272,0.9433333333333334,0.25578670228422234,discard,0.027573
273,273,0.9433333333333334,0.25450776877280124,discard,0.02767
274,274,0.9433333333333334,0.2532352299289372,request_rescan,0.027767
275,275,0.9433333333333334,0.2519690537792925,discard,0.027866
276,276,0.9433333333333334,0.2507092085103961,discard,0.027966
277,277,0.9433333333333334,0.2494556624678441,discard,0.028065
278,278,0.9433333333333334,0.24820838415550486,discard,0.028161
279,279,0.9433333333333334,0.24696734223472733,request_rescan,0.028258
280,280,0.6633333333333333,0.2457325055235537,log_and_continue,0.028356
281,281,0.9433333333333334,0.24450384299593592,discard,0.028453
282,282,0.9433333333333334,0.24328132378095624,discard,0.028552
283,283,0.9433333333333334,0.24206491716205145,discard,0.028671
284,284,0.9433333333333334,0.2408545925762412,discard,0.028775
285,285,0.9433333333333334,0.23965031961336,request_rescan,0.028874
286,286,0.9433333333333334,0.2384520680152932,request_rescan,0.028971
287,287,0.9433333333333334,0.23725980767521673,discard,0.029069
288,288,0.9433333333333334,0.23607350863684065,request_rescan,0.029184
289,289,0.9433333333333334,0.23489314109365644,request_rescan,0.029284
290,290,0.9433333333333334,0.23371867538818816,request_rescan,0.029395
291,291,0.9433333333333334,0.23255008201124722,discard,0.029497
292,292,0.9433333333333334,0.231387331601191,request_rescan,0.029594
293,293,0.9433333333333334,0.23023039494318503,discard,0.029689
294,294,0.9433333333333334,0.2290792429684691,request_rescan,0.029785
295,295,0.9433333333333334,0.22793384675362674,discard,0.029879
296,296,0.9433333333333334,0.22679417751985861,request_rescan,0.029978
297,297,0.76,0.22566020663225933,log_and_continue,0.030076
298,298,0.9433333333333334,0.22453190559909803,request_rescan,0.03017
299,299,0.9433333333333334,0.22340924607110255,request_rescan,0.030266
300,300,0.9433333333333334,0.22229219984074702,discard,0.03036
301,301,0.9433333333333334,0.2211807388415433,request_rescan,0.030519
302,302,0.9433333333333334,0.22007483514733558,discard,0.030653
303,303,0.9433333333333334,0.2189744609715989,request_rescan,0.030755
304,304,0.9433333333333334,0.2178795886667409,request_rescan,0.030853
305,305,0.9433333333333334,0.2167901907234072,discard,0.030948
306,306,0.9433333333333334,0.21570623976979014,request_rescan,0.031043
307,307,0.9433333333333334,0.21462770857094118,request_rescan,0.031139
308,308,0.9433333333333334,0.21355457002808648,discard,0.03124
309,309,0.9433333333333334,0.21248679717794605,discard,0.031342
310,310,0.9433333333333334,0.21142436319205632,discard,0.03146
311,311,0.9433333333333334,0.21036724137609603,request_rescan,0.031561
312,312,0.6633333333333333,0.20931540516921554,log_and_continue,0.031663
313,313,0.9433333333333334,0.20826882814336947,request_rescan,0.03176
314,314,0.9433333333333334,0.20722748400265262,request_rescan,0.031856
315,315,0.9433333333333334,0.20619134658263935,discard,0.031952
316,316,0.9433333333333334,0.20516038984972615,request_rescan,0.032048
317,317,0.9433333333333334,0.2041345879004775,request_rescan,0.032149
318,318,0.9433333333333334,0.2031139149609751,discard,0.032246
319,319,0.9433333333333334,0.20209834538617025,request_rescan,0.032341
320,320,0.9433333333333334,0.2010878536592394,request_rescan,0.032435
321,321,0.9433333333333334,0.2000824143909432,request_rescan,0.032533
322,322,0.9433333333333334,0.19908200231898848,discard,0.032634
323,323,0.9433333333333334,0.19808659230739353,request_rescan,0.032733
324,324,0.9433333333333334,0.19709615934585656,request_rescan,0.032846
325,325,0.6633333333333333,0.19611067854912728,log_and_continue,0.032941
326,326,0.6633333333333333,0.19513012515638165,log_and_continue,0.033033
327,327,0.9433333333333334,0.19415447453059972,discard,0.033125
328,328,0.76,0.19318370215794672,log_and_continue,0.03322
329,329,0.9433333333333334,0.192217783647157,discard,0.033313
330,330,0.9433333333333334,0.1912566947289212,discard,0.033405
331,331,0.9433333333333334,0.1903004112552766,request_rescan,0.03351
332,332,0.9433333333333334,0.18934890919900021,discard,0.033606
333,333,0.9433333333333334,0.18840216465300522,discard,0.0337
334,334,0.76,0.18746015382974018,log_and_continue,0.033795
335,335,0.76,0.1865228530605915,discard,0.033887
336,336,0.9433333333333334,0.18559023879528855,discard,0.033986
337,337,0.9433333333333334,0.1846622876013121,discard,0.03408
338,338,0.9433333333333334,0.18373897616330553,request_rescan,0.034181
339,339,0.6633333333333333,0.182820281282489,log_and_continue,0.034285
340,340,0.9433333333333334,0.18190617987607657,request_rescan,0.034385
341,341,0.9433333333333334,0.18099664897669618,request_rescan,0.034485
342,342,0.9433333333333334,0.1800916657318127,request_rescan,0.034585
343,343,0.9433333333333334,0.17919120740315364,discard,0.03469
344,344,0.6633333333333333,0.17829525136613786,log_and_continue,0.03479
345,345,0.76,0.17740377510930716,request_rescan,0.034888
346,346,0.9433333333333334,0.17651675623376062,discard,0.034986
347,347,0.9433333333333334,0.1756341724525918,discard,0.035101
348,348,0.9433333333333334,0.17475600159032884,request_rescan,0.035211
349,349,0.9433333333333334,0.17388222158237718,discard,0.03531
350,350,0.9433333333333334,0.1730128104744653,discard,0.035408
351,351,0.9433333333333334,0.17214774642209296,request_rescan,0.035513
352,352,0.9433333333333334,0.1712870076899825,request_rescan,0.03561
353,353,0.9433333333333334,0.17043057265153258,request_rescan,0.035705
354,354,0.9433333333333334,0.16957841978827493,request_rescan,0.0358
355,355,0.9433333333333334,0.16873052768933355,request_rescan,0.035901
356,356,0.76,0.1678868750508869,log_and_continue,0.036003
357,357,0.9433333333333334,0.16704744067563246,request_rescan,0.036099
358,358,0.9433333333333334,0.1662122034722543,request_rescan,0.036192
359,359,0.6633333333333333,0.16538114245489302,log_and_continue,0.036287
360,360,0.9433333333333334,0.16455423674261854,discard,0.036386
361,361,0.9433333333333334,0.16373146555890544,request_rescan,0.036486
362,362,0.9433333333333334,0.16291280823111093,discard,0.036583
363,363,0.9433333333333334,0.16209824418995536,request_rescan,0.03668
364,364,0.9433333333333334,0.16128775296900558,discard,0.036776
365,365,0.76,0.16048131420416054,discard,0.036875
366,366,0.9433333333333334,0.15967890763313974,request_rescan,0.036978
367,367,0.9433333333333334,0.15888051309497406,discard,0.037082
368,368,0.9433333333333334,0.1580861105294992,request_rescan,0.037181
369,369,0.9433333333333334,0.1572956799768517,discard,0.037277
370,370,0.76,0.15650920157696743,discard,0.037372
371,371,0.9433333333333334,0.1557266555690826,discard,0.037471
372,372,0.9433333333333334,0.1549480222912372,request_rescan,0.037567
373,373,0.9433333333333334,0.15417328217978102,request_rescan,0.037665
374,374,0.9433333333333334,0.1534024157688821,discard,0.037761
375,375,0.9433333333333334,0.1526354036900377,discard,0.037857
376,376,0.9433333333333334,0.1518722266715875,discard,0.037952
377,377,0.9433333333333334,0.15111286553822956,request_rescan,0.038046
378,378,0.9433333333333334,0.15035730121053842,request_rescan,0.038142
379,379,0.76,0.14960551470448571,log_and_continue,0.038236
380,380,0.9433333333333334,0.14885748713096328,request_rescan,0.038329
381,381,0.76,0.14811319969530845,discard,0.038421
382,382,0.9433333333333334,0.1473726336968319,discard,0.038537
383,383,0.9433333333333334,0.14663577052834775,discard,0.038662
384,384,0.9433333333333334,0.14590259167570602,discard,0.038757
385,385,0.9433333333333334,0.1451730787173275,request_rescan,0.038851
386,386,0.9433333333333334,0.14444721332374086,discard,0.038946
387,387,0.9433333333333334,0.14372497725712216,request_rescan,0.03904
388,388,0.9433333333333334,0.14300635237083656,request_rescan,0.039133
389,389,0.9433333333333334,0.14229132060898236,discard,0.039228
390,390,0.9433333333333334,0.14157986400593744,discard,0.039322
391,391,0.9433333333333334,0.14087196468590776,discard,0.03942
392,392,0.9433333333333334,0.14016760486247823,request_rescan,0.039518
393,393,0.9433333333333334,0.13946676683816583,discard,0.039612
394,394,0.9433333333333334,0.138769433003975,discard,0.039705
395,395,0.76,0.13807558583895513,discard,0.039796
396,396,0.9433333333333334,0.13738520790976036,discard,0.039893
397,397,0.9433333333333334,0.13669828187021155,discard,0.039988
398,398,0.9433333333333334,0.13601479046086049,discard,0.040083
399,399,0.9433333333333334,0.1353347165085562,request_rescan,0.040181
400,400,0.9433333333333334,0.1346580429260134,request_rescan,0.040279
401,401,0.9433333333333334,0.13398475271138335,discard,0.04041
402,402,0.76,0.13331482894782642,request_rescan,0.040511
403,403,0.9433333333333334,0.13264825480308728,request_rescan,0.040607
404,404,0.9433333333333334,0.13198501352907185,request_rescan,0.040703
405,405,0.76,0.1313250884614265,discard,0.040796
406,406,0.9433333333333334,0.13066846301911936,request_rescan,0.040895
407,407,0.9433333333333334,0.13001512070402377,discard,0.040994
408,408,0.9433333333333334,0.12936504510050365,discard,0.041124
409,409,0.9433333333333334,0.12871821987500112,request_rescan,0.041224
410,410,0.9433333333333334,0.12807462877562611,discard,0.04132
411,411,0.9433333333333334,0.12743425563174798,discard,0.041421
412,412,0.9433333333333334,0.12679708435358925,discard,0.041521
413,413,0.76,0.1261630989318213,log_and_continue,0.041619
414,414,0.9433333333333334,0.1255322834371622,request_rescan,0.041725
415,415,0.9433333333333334,0.12490462201997637,discard,0.041825
416,416,0.9433333333333334,0.1242800989098765,request_rescan,0.041922
417,417,0.6633333333333333,0.12365869841532712,log_and_continue,0.04202
418,418,0.9433333333333334,0.12304040492325048,request_rescan,0.042119
419,419,0.9433333333333334,0.12242520289863423,discard,0.042217
420,420,0.9433333333333334,0.12181307688414106,request_rescan,0.042319
421,421,0.9433333333333334,0.12120401149972035,request_rescan,0.042419
422,422,0.9433333333333334,0.12059799144222175,discard,0.04253
423,423,0.9433333333333334,0.11999500148501063,request_rescan,0.042624
424,424,0.9433333333333334,0.11939502647758558,discard,0.042731
425,425,0.9433333333333334,0.11879805134519765,request_rescan,0.04283
426,426,0.9433333333333334,0.11820406108847166,discard,0.042926
427,427,0.9433333333333334,0.1176130407830293,discard,0.043026
428,428,0.9433333333333334,0.11702497557911415,discard,0.043128
429,429,0.9433333333333334,0.11643985070121858,discard,0.043227
430,430,0.9433333333333334,0.11585765144771248,request_rescan,0.043327
431,431,0.9433333333333334,0.11527836319047392,discard,0.043423
432,432,0.9433333333333334,0.11470197137452155,discard,0.043522
433,433,0.9433333333333334,0.11412846151764894,request_rescan,0.043622
434,434,0.9433333333333334,0.1135578192100607,discard,0.04372
435,435,0.9433333333333334,0.11299003011401039,request_rescan,0.043817
436,436,0.9433333333333334,0.11242507996344034,request_rescan,0.043911
437,437,0.9433333333333334,0.11186295456362313,request_rescan,0.044005
438,438,0.9433333333333334,0.11130363979080501,discard,0.044099
439,439,0.9433333333333334,0.11074712159185099,request_rescan,0.044192
440,440,0.9433333333333334,0.11019338598389174,request_rescan,0.044285
441,441,0.9433333333333334,0.10964241905397228,discard,0.044384
442,442,0.9433333333333334,0.10909420695870241,request_rescan,0.044487
443,443,0.9433333333333334,0.1085487359239089,discard,0.044586
444,444,0.9433333333333334,0.10800599224428936,discard,0.044682
445,445,0.9433333333333334,0.10746596228306791,request_rescan,0.044779
446,446,0.9433333333333334,0.10692863247165257,discard,0.044873
447,447,0.6633333333333333,0.1063939893092943,log_and_continue,0.044973
448,448,0.9433333333333334,0.10586201936274783,discard,0.045076
449,449,0.9433333333333334,0.10533270926593409,discard,0.045174
450,450,0.9433333333333334,0.10480604571960442,discard,0.045266
451,451,0.9433333333333334,0.1042820154910064,request_rescan,0.045387
452,452,0.76,0.10376060541355137,discard,0.045485
453,453,0.9433333333333334,0.1032418023864836,discard,0.045582
